artist_name,track_name,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
Blues Traveler,Run-Around,0.0721,0.58,0.899,0,0.0942,-5.503,0.0818,152.311,0.847
System Of A Down,F**k The System,0.0022,0.474,0.994,0.126,0.314,-1.884,0.103,171.433,0.847
My Darkest Days,Set It On Fire,0.0013,0.591,0.957,0,0.0844,-3.548,0.0365,90.994,0.848
Paul Simon,Graceland,0.626,0.732,0.705,0.0007,0.0813,-9.271,0.0349,117.925,0.848
Cheap Trick,"Mighty Wings - From ""Top Gun"" Original Soundtrack",0.0269,0.467,0.937,0,0.235,-8.285,0.0483,158.071,0.848
Twenty One Pilots,House Of Gold,0.445,0.68,0.693,0,0.208,-7.234,0.0435,114.948,0.851
Modest Mouse,Missed the Boat,0.0697,0.71,0.698,0,0.478,-5.797,0.0332,104.007,0.852
Modest Mouse,Missed the Boat,0.0697,0.71,0.698,0,0.478,-5.797,0.0332,104.007,0.852
Omar Apollo,So Good,0.0846,0.698,0.784,0.0014,0.0387,-5.794,0.0326,117.979,0.852
The Foundations,Build Me Up Buttercup,0.313,0.66,0.512,0,0.283,-7.183,0.0294,133.607,0.852
Arctic Monkeys,Dancing Shoes,0.0033,0.522,0.889,0,0.345,-4.137,0.0461,144.499,0.852
Everything But The Girl,Walking Wounded,0.0246,0.552,0.617,0.0104,0.0592,-9.846,0.0399,155.997,0.852
The Strokes,Barely Legal,0.0033,0.426,0.884,0.0495,0.0903,-6.279,0.0365,157.811,0.852
The Strokes,Barely Legal,0.0033,0.426,0.884,0.0495,0.0903,-6.279,0.0365,157.811,0.852
311,Space and Time,0.103,0.479,0.917,0,0.056,-6.632,0.104,184.04,0.852
Kankick,Momma Time,0.223,0.778,0.387,0.626,0.303,-8.55,0.128,94.93,0.853
The The,Slow Emotion Replay,0.0136,0.618,0.961,0.105,0.173,-2.134,0.0319,131.461,0.853
Daft Punk,Face to Face - Cosmo VItelli Remix,0.0296,0.645,0.833,0.0837,0.0513,-6.102,0.0359,134.985,0.853
Zion & Lennox,Hola,0.069,0.81,0.789,0.001,0.0638,-5.048,0.04,94.025,0.856
The Gregg Allman Band,I'm No Angel,0.144,0.621,0.773,0,0.161,-12.157,0.0475,140.748,0.856
Lee Brice,Parking Lot Party,0.0065,0.54,0.86,0,0.629,-5.763,0.081,171.72,0.856
Traviezoz de la Zierra,Me Pegó la Gana,0.64,0.578,0.514,0,0.144,-5.99,0.0401,66.342,0.857
Blue States,Season Song,0.0207,0.574,0.88,0.0286,0.201,-7.05,0.035,96.008,0.857
Tame Impala,Mind Mischief,0.0845,0.244,0.939,0.0007,0.371,-3.112,0.0548,161.127,0.857
Jethro Tull,A Song For Jeffrey - Original Mono Mix,0.0782,0.525,0.524,0.341,0.094,-14.478,0.0961,93.431,0.858
Yo La Tengo,Autumn Sweater,0.141,0.628,0.455,0.693,0.135,-12.436,0.0427,102.09,0.858
Gorillaz,O Green World,0.002,0.672,0.768,0.905,0.136,-7.718,0.0347,122.583,0.858
Gorillaz,O Green World,0.002,0.672,0.768,0.905,0.136,-7.718,0.0347,122.583,0.858
Gorillaz,O Green World,0.002,0.672,0.768,0.905,0.136,-7.718,0.0347,122.583,0.858
Eddie Dee,los Disicipulos,0.181,0.629,0.893,0,0.115,-4.009,0.275,94.042,0.86
Alabama,I'm in a Hurry (And Don't Know Why),0.237,0.748,0.72,0,0.069,-7.774,0.0286,128.69,0.86
Kemba,Deadass,0.416,0.677,0.457,0,0.0896,-9.42,0.24,79.152,0.861
Kemba,Deadass,0.416,0.677,0.457,0,0.0896,-9.42,0.24,79.152,0.861
bbno$,tony thot,0.469,0.923,0.632,0,0.0893,-5.129,0.288,93.021,0.861
Celso Piña,Cumbia sobre el río / Interludio,0.0237,0.711,0.816,0.797,0.294,-6.397,0.0515,96.999,0.861
My Darkest Days,Casual Sex,0.0108,0.669,0.916,0,0.652,-4.228,0.0488,116.06,0.862
Led Zeppelin,The Girl I Love She Got Long Black Wavy Hair - 22/6/69 Pop Sundae; 2016 Remaster,0.111,0.264,0.609,0.311,0.322,-10.992,0.0655,185.875,0.862
Poolside,Feel Alright,0.007,0.604,0.794,0.121,0.067,-5.58,0.0394,105.992,0.863
Hercules & Love Affair,My Offence (feat. Krystle Warren),0.0019,0.807,0.745,0.0415,0.124,-8.367,0.0471,119.986,0.863
Dombresky,Soul Sacrifice,0.0078,0.847,0.934,0.494,0.0797,-5.381,0.0442,126.035,0.863
Echo & the Bunnymen,Lips Like Sugar,0.0045,0.552,0.934,0.0212,0.258,-4.039,0.0299,130.001,0.863
Dawes,When The Tequila Runs Out,0.0438,0.682,0.759,0.0003,0.367,-6.225,0.041,155.993,0.863
LCD Soundsystem,Give It Up,0.0184,0.742,0.968,0.777,0.283,-5.659,0.0682,170.012,0.865
Gorillaz,Dirty Harry,0.0315,0.625,0.877,0.0811,0.672,-7.176,0.162,192.296,0.865
Gorillaz,Dirty Harry,0.0315,0.625,0.877,0.0811,0.672,-7.176,0.162,192.296,0.865
Gorillaz,Dirty Harry,0.0315,0.625,0.877,0.0811,0.672,-7.176,0.162,192.296,0.865
Foster The People,Lotus Eater,0.0046,0.597,0.733,0.0019,0.501,-4.727,0.11,87.479,0.866
Kid Loco,The Passenger,0.0601,0.675,0.753,0.0073,0.0882,-5.64,0.0264,111.495,0.866
MC Hammer,U Can't Touch This,0.0046,0.867,0.517,0.0003,0.0864,-13.222,0.0875,133.148,0.866
Calle 13,Latinoamérica,0.59,0.691,0.805,0,0.0975,-6.81,0.0947,142.503,0.866
Calle 13,Latinoamérica,0.59,0.691,0.805,0,0.0975,-6.81,0.0947,142.503,0.866
Nickelback,Bottoms Up,0.0002,0.667,0.855,0.0479,0.0888,-3.088,0.0335,113.99,0.868
Bob Seger,Ramblin' Gamblin' Man,0.0191,0.606,0.852,0,0.0567,-3.766,0.0514,130.804,0.868
Playboi Carti,Had 2,0.0434,0.8,0.672,0,0.141,-7.925,0.32,76.023,0.871
Quantic,Transatlantic,0.0052,0.745,0.924,0.777,0.0439,-6.872,0.0558,115.991,0.871
Talking Heads,Once In A Lifetime - 2005 Remastered Version,0.181,0.644,0.919,0.134,0.622,-6.289,0.0561,117.459,0.871
Phoenix,Ti Amo,0.0038,0.634,0.674,0.0472,0.0698,-7.312,0.0402,121.085,0.871
Nicky Jam,Travesuras,0.139,0.77,0.79,0,0.0829,-5.453,0.0814,93.97,0.872
Ice Cube,You Can Do It,0.0009,0.948,0.863,0,0.0565,-4.361,0.17,99.902,0.872
Three 6 Mafia,Lolli Lolli (Pop That Body) - Explicit Album Version,0.0188,0.89,0.946,0.0001,0.11,-5.673,0.0489,120,0.872
The Fratellis,Henrietta,0.023,0.609,0.951,0,0.136,-3.267,0.0918,122.455,0.872
Daddy Yankee,Shaky Shaky,0.076,0.899,0.626,0,0.0631,-4.228,0.292,88.007,0.873
Bad Suns,Rearview,0.0001,0.655,0.893,0.0277,0.0648,-2.745,0.0538,134,0.873
Nortec Collective,The Clap,0.0188,0.863,0.759,0.784,0.0508,-5.344,0.0424,107.985,0.875
Ghostland Observatory,Sad Sad City,0.0004,0.706,0.679,0,0.043,-5.421,0.0448,114.992,0.875
Ludacris,Rollout (My Business),0.0942,0.919,0.677,0,0.594,-8.642,0.254,131.05,0.875
Red Hot Chili Peppers,Sick Love,0.183,0.591,0.794,0,0.292,-5.935,0.069,147.974,0.875
Red Hot Chili Peppers,Sick Love,0.183,0.591,0.794,0,0.292,-5.935,0.069,147.974,0.875
Tortoise,The Equator,0.157,0.615,0.345,0.85,0.0787,-14.166,0.262,197.997,0.875
Joey Bada$$,Killuminati (feat. Capital STEEZ),0.435,0.607,0.838,0,0.113,-3.064,0.141,87.15,0.877
Silversun Pickups,Bag of Bones,0.0008,0.593,0.741,0.0237,0.363,-6.528,0.0278,115.354,0.877
Sturgill Simpson,Railroad of Sin,0.0002,0.461,0.884,0,0.31,-4.035,0.0348,143.454,0.877
Total,Kissin' You,0.302,0.746,0.493,0.0096,0.109,-9.427,0.0997,82.04,0.878
Don Omar,Danza Kuduro,0.0846,0.4,0.915,0,0.0503,-4.89,0.28,88.917,0.878
Ice Cube,Good Cop Bad Cop,0.125,0.713,0.935,0,0.131,-2.782,0.265,91.98,0.878
Thom Yorke,Nose Grows Some,0.0284,0.517,0.636,0.828,0.405,-13.75,0.0453,102.008,0.878
Swim Mountain,Wait for Me,0.179,0.79,0.63,0.0025,0.142,-5.957,0.0378,104.986,0.878
Gus Dapperton,World Class Cinema,0.377,0.569,0.779,0,0.0286,-3.662,0.0359,187.952,0.878
Boards of Canada,Seeya Later,0.0012,0.71,0.361,0.878,0.0538,-14.57,0.0536,94.074,0.879
The Beatles,Baby It's You - Remastered 2009,0.778,0.608,0.494,0,0.0926,-12.211,0.0345,112.421,0.879
Guts,Mucagiami,0.46,0.732,0.613,0,0.0886,-7.861,0.266,115.021,0.879
Foxygen,San Francisco,0.245,0.623,0.65,0.0009,0.146,-7.953,0.0274,116.74,0.879
The Beatles,Sgt. Pepper's Lonely Hearts Club Band - Reprise / Remastered 2009,0.0061,0.653,0.889,0.589,0.892,-8.006,0.0453,118.773,0.879
Nicky Jam,Amor Prohibido (feat. Sean Paul & Konshens),0.149,0.775,0.652,0,0.0983,-6.31,0.119,156.12,0.879
Coheed and Cambria,The Suffering,0.0114,0.55,0.917,0,0.221,-5.075,0.096,156.958,0.879
Coheed and Cambria,The Suffering,0.0114,0.55,0.917,0,0.221,-5.075,0.096,156.958,0.879
Justin Moore,Point At You,0.0126,0.626,0.805,0,0.156,-5.81,0.0449,116.03,0.882
Ambrosia,Biggest Part of Me,0.238,0.498,0.723,0,0.353,-8.053,0.05,153.227,0.882
Project Pat,Chickenhead (feat. La Chat & Three 6 Mafia),0.0105,0.862,0.746,0,0.142,-5.729,0.259,156.12,0.882
The Kooks,Always Where I Need To Be,0.0001,0.331,0.961,0,0.322,-4.627,0.0663,168.355,0.882
Baby Rasta & Gringo,Me Niegas,0.0226,0.679,0.713,0.17,0.239,-6.625,0.0499,173.995,0.882
Yeek,Cleaner Air,0.868,0.72,0.772,0.0006,0.0696,-5.48,0.0335,77.493,0.884
Lil Wayne,Uproar,0.0595,0.743,0.87,0,0.299,-2.188,0.212,99.075,0.884
Nightmares On Wax,Morse,0.246,0.675,0.496,0.888,0.155,-14.236,0.0622,80.958,0.885
Blackalicious,Alphabet Aerobics,0.0196,0.65,0.515,0,0.0974,-8.722,0.198,97.052,0.885
The Strokes,Taken for a Fool,0.006,0.57,0.89,0.0112,0.226,-4.447,0.0559,137.04,0.885
Usher,My Way,0.0105,0.815,0.521,0,0.0509,-8.178,0.136,90.079,0.887
50 Cent,If I Can't,0.253,0.877,0.64,0,0.0244,-2.453,0.31,93.961,0.887
Guru Randhawa,Morni Banke,0.178,0.816,0.922,0,0.373,-2.963,0.149,95.006,0.887
Guru Randhawa,"Morni Banke (From ""Badhaai Ho"")",0.178,0.816,0.922,0,0.373,-2.963,0.149,95.006,0.887
Yandel,Encantadora - Remix,0.172,0.644,0.895,0,0.285,-3.669,0.0469,169.98,0.887
Gang Starr,You Know My Steez,0.19,0.695,0.674,0,0.282,-7.014,0.364,179.583,0.887
Zayde Wølf,Hustler,0.0393,0.575,0.857,0,0.0919,-4.288,0.0456,81.999,0.888
Joey Bada$$,Waves,0.223,0.733,0.912,0,0.206,-3.239,0.223,89.947,0.888
Morrissey,First Of The Gang To Die - Remastered,0.0145,0.536,0.919,0,0.272,-4.171,0.0348,134.339,0.888
KISS,Rock And Roll All Nite,0.0551,0.657,0.932,0,0.047,-5.819,0.0992,144.751,0.888
Benny Benni,"Maliante Hp (Remix) [feat. Anuel Aa, Farruko, Almighty, Darkiel, Bryant Myers, Nio Garcia & Noriel]",0.294,0.746,0.872,0,0.223,-3.62,0.149,86.242,0.889
Sweet,Ballroom Blitz,0.0821,0.644,0.799,0.0015,0.055,-10.856,0.0598,108.382,0.889
Duckwrth,Start a Riot,0.0128,0.728,0.727,0,0.0882,-3.585,0.206,143.144,0.89
bbno$,bubblin,0.611,0.914,0.68,0,0.0512,-7.641,0.34,94.977,0.893
Quasimoto,Low Class Conspiracy,0.301,0.757,0.679,0,0.303,-7.136,0.356,90.361,0.895
Tosca,My Sweet Monday,0.0209,0.807,0.598,0.0959,0.0738,-7.707,0.0493,116.021,0.895
Moksi,In Your Eyes,0.0012,0.772,0.903,0.173,0.2,-5.839,0.0714,127.97,0.895
Tropkillaz,Booty To The Bass,0.0855,0.695,0.951,0.792,0.16,-3.344,0.064,74.985,0.897
The Strokes,The Modern Age,0.0116,0.528,0.888,0.762,0.154,-6.039,0.0326,145.971,0.897
Higher Brothers,Need Me Now (feat. Guapdad 4000),0.315,0.713,0.873,0,0.245,-4.402,0.238,154.977,0.897
New Order,Thieves Like Us - 2011 Total Version,0.027,0.675,0.645,0.0002,0.0862,-7.648,0.0323,113.079,0.898
Alex Cameron,Divorce,0.37,0.526,0.738,0,0.0842,-5.26,0.0358,144.565,0.898
Buku,Might Be,0.0502,0.737,0.725,0.747,0.102,-7.242,0.103,75,0.899
Little Dragon,Looking Glass,0.0444,0.823,0.769,0.0002,0.127,-6.266,0.0422,130.012,0.899
Wham!,Wake Me up Before You Go-Go,0.272,0.62,0.574,0,0.0607,-11.893,0.0421,81.548,0.9
Pearl Jam,The Fixer,0.0002,0.531,0.92,0.0061,0.32,-5.013,0.0397,152.2,0.9
WizKid,Ojuelegba,0.146,0.644,0.748,0.0003,0.203,-5.862,0.0349,100.037,0.901
The Box Tops,The Letter,0.252,0.638,0.428,0,0.132,-12.156,0.0687,139.434,0.901
Blockhead,Carnivores Unite,0.204,0.57,0.64,0.777,0.0876,-9.15,0.0895,200.088,0.901
Bee Gees,"Night Fever - From ""Saturday Night Fever"" Soundtrack",0.0241,0.737,0.514,0.0048,0.135,-15.812,0.0288,109.16,0.902
Panteon Rococo,Vendedora de Caricias,0.0879,0.936,0.675,0,0.0854,-6.076,0.0475,125.024,0.902
Gorillaz,Clint Eastwood - Ed Case / Sweetie Irie Refix,0.0155,0.82,0.711,0.0003,0.0758,-4.802,0.0483,131.908,0.905
Bob Dylan,The Man in Me,0.532,0.419,0.517,0.0251,0.0785,-9.368,0.0284,145.109,0.905
Chromatics,Time Rider,0.0026,0.742,0.622,0.392,0.0691,-8.231,0.0584,103.098,0.906
Kevin Gates,Diva (feat. Don Toliver) - Remix,0.266,0.795,0.624,0,0.091,-5.997,0.207,153.852,0.908
Vicentico,Los Caminos De La Vida,0.728,0.647,0.732,0,0.59,-4.87,0.0369,158.046,0.908
Clay Walker,If I Could Make A Living,0.188,0.599,0.75,0,0.314,-6.767,0.0319,156.002,0.909
The Doors,Back Door Man,0.287,0.476,0.612,0.0003,0.0877,-7.01,0.0335,177.233,0.909
Mo' Horizons,Como E O Ar - Easy Rhodes Remix,0.0269,0.748,0.537,0.254,0.113,-11.045,0.0475,93.969,0.91
The Beatles,I Should Have Known Better - Remastered 2009,0.257,0.682,0.444,0,0.115,-7.689,0.0289,130.704,0.91
Go West,The King of Wishful Thinking,0.033,0.669,0.868,0,0.0991,-7.377,0.0527,107.885,0.913
Waylon Jennings,"Theme from ""The Dukes of Hazzard"" (Good Ol' Boys)",0.108,0.588,0.848,0.128,0.125,-10.999,0.0382,147.565,0.913
Noel Torres,El Comando del Diablo,0.527,0.813,0.742,0,0.0688,-3.959,0.0838,106.027,0.914
Jawbreaker,Boxcar,0.0066,0.344,0.957,0.494,0.14,-7.911,0.0646,152.208,0.914
LCD Soundsystem,Too Much Love,0.0008,0.696,0.853,0.557,0.286,-6.935,0.041,118.3,0.915
Happy Mondays,Lazyitis - Remastered Version,0.0018,0.528,0.722,0.574,0.0638,-7.67,0.0295,119.486,0.915
Electric Light Orchestra,Sweet Talkin' Woman,0.513,0.609,0.611,0,0.093,-9.208,0.0298,121.836,0.916
The Chemical Brothers,Got To Keep On,0.048,0.721,0.867,0.125,0.0828,-6.209,0.0528,125.005,0.917
The Chemical Brothers,Got To Keep On,0.048,0.721,0.867,0.125,0.0828,-6.209,0.0528,125.005,0.917
Vigiland,Never Going Home,0.0203,0.745,0.879,0,0.33,-4.134,0.0436,128.082,0.917
Angel Du$t,Want It All,0.0008,0.601,0.746,0.0151,0.0642,-3.767,0.03,139.991,0.917
Boards of Canada,Nlogax,0.118,0.784,0.491,0.907,0.0772,-9.327,0.0829,105.036,0.918
Depeche Mode,Just Can't Get Enough - 2006 Remastered Version,0.407,0.759,0.779,0.061,0.159,-9.375,0.0347,128.211,0.918
Blur,Song 2 - 2012 Remastered Version,0.0018,0.674,0.789,0.0071,0.0754,-6.903,0.0676,129.804,0.918
Eric Church,Jack Daniels,0.257,0.735,0.732,0.0698,0.0587,-6.284,0.0415,144.674,0.92
Poolside,Harvest Moon,0.288,0.782,0.622,0.53,0.58,-5.832,0.0411,106.022,0.921
Twisted Sister,We're Not Gonna Take It,0.0127,0.502,0.924,0,0.162,-6.299,0.0503,149.186,0.922
G Jones,Zig Zak,0.0029,0.726,0.963,0.825,0.2,-5.289,0.131,164.84,0.923
Albert Hammond,It Never Rains in Southern California,0.124,0.626,0.565,0,0.0811,-10.027,0.0271,116.61,0.924
Morgan Wallen,Redneck Love Song,0.397,0.75,0.835,0,0.0414,-4.848,0.0311,140.029,0.924
Blind Melon,Skinned,0.597,0.633,0.623,0,0.0428,-7.895,0.0498,140.518,0.924
Ambrosia,Biggest Part Of Me (45 Version),0.522,0.607,0.416,0,0.331,-14.41,0.0482,154.107,0.924
Queens of the Stone Age,Little Sister,0.0118,0.359,0.956,0.0008,0.511,-2.942,0.062,161.132,0.924
Jamiroquai,Cosmic Girl,0.0261,0.633,0.921,0.001,0.309,-7.719,0.0495,119.865,0.925
Creedence Clearwater Revival,Lodi,0.324,0.773,0.675,0.0001,0.0896,-8.697,0.0281,126.866,0.925
Lil Peep,I've Been Waiting (w/ ILoveMakonnen & Fall Out Boy),0.15,0.741,0.845,0,0.174,-3.568,0.0381,129.939,0.926
Ray J,Sexy Can I feat. Yung Berg,0.299,0.575,0.684,0,0.614,-6.007,0.325,172.155,0.926
Spin Doctors,Little Miss Can't Be Wrong,0.014,0.515,0.903,0.0218,0.38,-8.832,0.0443,116.44,0.927
The Green,Love I,0.344,0.856,0.47,0,0.124,-8.467,0.084,133.02,0.929
"Albert Hammond, Jr.",Fast Times,0.0003,0.542,0.963,0.0007,0.0567,-4.635,0.0381,135.028,0.929
Warren Zevon,Werewolves of London - 2007 Remaster,0.0932,0.75,0.62,0.0135,0.0612,-8.72,0.0257,103.538,0.93
Warren Zevon,Werewolves of London - 2007 Remaster,0.0932,0.75,0.62,0.0135,0.0612,-8.72,0.0257,103.538,0.93
La Roux,In For The Kill,0.0021,0.629,0.972,0,0.123,-0.259,0.0448,150.029,0.93
Portishead,Chase the Tear,0.498,0.731,0.609,0.882,0.1,-8.616,0.0342,95.057,0.931
Jamie Grace,Do Life Big,0.0081,0.638,0.861,0,0.0594,-3.162,0.045,122.009,0.931
Aventura,Su Veneno,0.401,0.764,0.574,0,0.11,-9.475,0.042,123.928,0.931
Johnny Hates Jazz,Turn Back The Clock,0.296,0.688,0.715,0.0001,0.067,-8.095,0.0265,103.976,0.933
Hollywood Undead,Everywhere I Go,0.103,0.821,0.833,0,0.135,-4.948,0.0314,110.039,0.933
Roy Orbison,Only the Lonely,0.377,0.57,0.529,0.0051,0.203,-10.769,0.028,123.273,0.934
Frank Ocean,Be Yourself,0.985,0.657,0.431,0,0.149,-11.147,0.541,83.509,0.935
New Order,"True Faith [Shep Pettibone 12"" Remix]",0.0018,0.597,0.885,0.525,0.212,-8.691,0.0438,117.696,0.935
Fobia,El Microbito,0.13,0.701,0.926,0.001,0.111,-1.395,0.0327,121.944,0.935
Steve Miller Band,Jet Airliner,0.0737,0.574,0.664,0,0.22,-11.5,0.0346,122.956,0.936
America,You Can Do Magic,0.29,0.86,0.568,0,0.31,-12.516,0.0387,129.721,0.936
LCD Soundsystem,All My Friends (Edit),0.0818,0.675,0.92,0.432,0.14,-3.823,0.0343,142.599,0.936
Hot Chip,Ready For The Floor,0.009,0.764,0.759,0,0.0746,-5.443,0.0413,128.999,0.937
Hot Chip,Ready For The Floor,0.009,0.764,0.759,0,0.0746,-5.443,0.0413,128.999,0.937
Hot Chip,Ready For The Floor,0.009,0.764,0.759,0,0.0746,-5.443,0.0413,128.999,0.937
Steve Earle,Guitar Town,0.255,0.664,0.49,0,0.0734,-15.46,0.0357,165.542,0.937
Steve Earle,Guitar Town,0.255,0.664,0.49,0,0.0734,-15.46,0.0357,165.542,0.937
DJ Koze,Lord Knows,0.172,0.696,0.421,0.0251,0.198,-10.089,0.0315,96.02,0.938
Toto,Georgy Porgy,0.105,0.821,0.573,0.0642,0.0566,-14.136,0.0718,97.12,0.938
Queens of the Stone Age,If Only,0.0716,0.596,0.892,0.188,0.0797,-4.484,0.0297,126.068,0.938
Grateful Dead,"Bertha - Live at the Fillmore East, New York, NY 4/27/71; 2018 Remaster",0.413,0.54,0.569,0.809,0.525,-14.857,0.0338,88.749,0.939
Dub Pistols,Cyclone,0.0194,0.804,0.867,0.0435,0.237,-9.625,0.0698,123.551,0.939
Bronski Beat,Smalltown Boy,0.288,0.685,0.584,0.0092,0.124,-10.616,0.0276,134.546,0.939
Vampire Weekend,M79,0.14,0.774,0.603,0.0076,0.296,-6.941,0.04,113.022,0.94
Creedence Clearwater Revival,Susie Q,0.0964,0.648,0.556,0.0008,0.124,-13.607,0.0408,128.237,0.94
Elton John,Saturday Night’s Alright (For Fighting) - Remastered 2014,0.0195,0.513,0.979,0.0951,0.0906,-6.362,0.0425,152.875,0.94
Hunter Hayes,One Shot,0.0523,0.688,0.757,0,0.0902,-5.202,0.0612,120.031,0.941
Gorillaz,Some Kind of Nature (feat. Lou Reed),0.115,0.769,0.75,0.0208,0.0909,-5.092,0.0304,97.229,0.942
Everything But The Girl,Five Fathoms - 2015 Remaster,0.0402,0.733,0.725,0.0477,0.0416,-7.669,0.063,122,0.942
Talking Heads,Psycho Killer - 2005 Remastered Version,0.0707,0.721,0.521,0.0055,0.127,-8.123,0.0612,123.118,0.942
Parquet Courts,Tenderness,0.165,0.716,0.736,0.0002,0.0746,-3.761,0.0363,98.005,0.945
Eric Church,Drink In My Hand,0.0064,0.626,0.913,0,0.293,-4.452,0.0318,113.044,0.946
Eddie Money,Shakin',0.0285,0.635,0.893,0.0009,0.179,-5.251,0.0308,113.454,0.946
Fleetwood Mac,Never Going Back Again - 2004 Remaster,0.858,0.654,0.336,0.385,0.0786,-12.825,0.0379,176.083,0.947
Spoon,Do You,0.0756,0.674,0.936,0.0007,0.192,-2.166,0.0271,128.083,0.948
Spoon,Do You,0.0756,0.674,0.936,0.0007,0.192,-2.166,0.0271,128.083,0.948
Taj Mahal,Leaving Trunk,0.195,0.542,0.502,0.0081,0.174,-10.607,0.0515,174.11,0.948
Pouya,Real Street Migo,0.12,0.823,0.815,0,0.216,-3.375,0.138,79.992,0.949
Bibio,jealous of roses,0.0175,0.61,0.797,0.0307,0.086,-7.076,0.118,108.021,0.949
MF DOOM,Hoe Cakes,0.0987,0.511,0.614,0,0.144,-6.371,0.322,92.184,0.95
N.W.A.,Express Yourself,0.0463,0.845,0.584,0,0.254,-10.996,0.304,95.052,0.951
The Cardigans,Lovefool,0.0646,0.64,0.602,0,0.375,-7.902,0.0299,111.87,0.951
Pitbull,Don't Stop the Party,0.0073,0.722,0.958,0,0.375,-3.617,0.0912,127.008,0.952
Kid Cudi,Day 'N' Nite - Crookers Remix,0.0465,0.78,0.654,0.0196,0.0657,-6.978,0.0494,129.984,0.953
Russ,One More Shot,0.0045,0.825,0.669,0,0.0359,-3.617,0.0947,99.96,0.954
Big Data,Dangerous (feat. Joywave),0.011,0.757,0.578,0.0067,0.127,-3.886,0.0386,102.96,0.954
Lil Wayne,Mrs. Officer,0.248,0.916,0.568,0,0.081,-5.358,0.13,112.009,0.954
Electric Light Orchestra,Last Train to London,0.396,0.727,0.537,0.0008,0.349,-9.785,0.0295,121.493,0.954
The Prodigy,Fire (Sunrise Version),0.0198,0.745,0.688,0.002,0.0991,-11.355,0.0522,140.023,0.956
The Human League,Don't You Want Me,0.184,0.731,0.738,0,0.214,-8.125,0.0377,117.656,0.958
Roy Orbison,"Oh, Pretty Woman",0.715,0.619,0.603,0,0.0721,-9.481,0.0342,127.432,0.958
Wiz Khalifa,Medicated - feat. Chevy Woods & Juicy J,0.0113,0.752,0.888,0,0.39,-3.852,0.0362,135.991,0.958
The Strokes,Automatic Stop,0.0034,0.68,0.536,0.737,0.0884,-6.078,0.0384,105.917,0.959
The Strokes,Automatic Stop,0.0034,0.68,0.536,0.737,0.0884,-6.078,0.0384,105.917,0.959
Fatboy Slim,Weapon Of Choice,0.136,0.626,0.947,0.78,0.209,-4.608,0.057,195.972,0.959
Jamiroquai,Starchild,0.0091,0.722,0.951,0,0.0679,-6.406,0.0415,115.458,0.96
The Ozark Mountain Daredevils,Jackie Blue,0.354,0.57,0.534,0.0035,0.0395,-9.785,0.028,107.119,0.961
Jamiroquai,All Good In The Hood,0.0473,0.782,0.92,0.0005,0.0646,-5.113,0.0515,116.016,0.961
HNNY,Nothing - Original Mix,0.0009,0.79,0.427,0.446,0.0514,-11.361,0.0541,116.986,0.961
New Order,Ultraviolence - 2015 Remastered Version,0.0038,0.848,0.923,0.767,0.0634,-8.62,0.0388,127.625,0.961
Huey Lewis & The News,The Heart Of Rock And Roll,0.0303,0.594,0.77,0.0001,0.222,-8.824,0.0376,143.268,0.961
David Bowie,Modern Love - 1999 Remastered Version,0.0004,0.315,0.889,0.0024,0.133,-8.192,0.041,181.329,0.961
Stealers Wheel,Stuck In The Middle With You,0.0825,0.787,0.541,0.0003,0.065,-10.437,0.0403,124.194,0.962
Overseer,Velocity Shift,0.0051,0.598,0.928,0.664,0.807,-7.68,0.065,124.988,0.962
Silentó,Watch Me (Whip / Nae Nae),0.247,0.821,0.759,0,0.321,-8.541,0.121,140.01,0.962
The Cure,The Lovecats,0.497,0.74,0.816,0,0.195,-4.764,0.0765,91.91,0.963
Barenaked Ladies,Odds Are,0.108,0.629,0.855,0,0.198,-5.593,0.0568,96.039,0.963
Snoop Dogg,Beautiful,0.299,0.893,0.74,0,0.0881,-4.936,0.132,101.025,0.963
The Cars,My Best Friend's Girl,0.0811,0.799,0.608,0.0137,0.102,-8.193,0.0411,121.915,0.963
TobyMac,Me Without You,0.0025,0.775,0.785,0,0.0669,-3.503,0.0411,130.029,0.963
Cartel De Santa,Doctor Marihuana,0.106,0.81,0.931,0.0059,0.0704,-3.596,0.0359,133.209,0.963
Cartel De Santa,Doctor Marihuana,0.106,0.81,0.931,0.0059,0.0704,-3.596,0.0359,133.209,0.963
Tierra Whack,Gloria,0.316,0.446,0.622,0.0001,0.362,-7.561,0.0543,155.66,0.963
Tracy Byrd,Drinkin' Bone,0.0793,0.77,0.833,0,0.0819,-4.536,0.028,109.928,0.964
Rich Brian,Who That Be,0.358,0.959,0.47,0,0.0806,-11.53,0.166,129.995,0.964
GoldLink,Yard (feat. Haile of WSTRN) (feat. Haile),0.0017,0.637,0.743,0.0007,0.142,-7.711,0.28,191.995,0.964
Fine Young Cannibals,She Drives Me Crazy,0.193,0.799,0.687,0.0002,0.0307,-5.682,0.0431,108.804,0.965
Daryl Hall & John Oates,Kiss on My List,0.434,0.815,0.741,0.111,0.0689,-9.478,0.031,121.221,0.965
Blur,Coffee and TV - Radio Edit,0.0348,0.735,0.778,0.186,0.082,-8.427,0.0367,121.61,0.965
Duffy,Mercy,0.289,0.792,0.85,0.0001,0.132,-3.621,0.0329,129.906,0.965
